DATE_FORMAT,DATE,INT ARRIVALS 04,INT ARRIVALS 22,INT ARRIVALS TTL,INT DEPARTURES 04,INT DEPARTURES 22,INT DEPARTURES TTL,LOCAL ARRIVALS 04,LOCAL ARRIVALS 22,LOCAL ARRIVALS TTL,LOCAL DEPARTURES 04,LOCAL DEPARTURES 22,LOCAL DEPARTURES TTL,TRANSITS FXD,TRANSITS HEL,TRANSITS TTL,HELI LND,HELI TO,HELI TTL,T/G,Grant Total,YEAR,MONTH
2020-03-30,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,5.0,5.0,10,0.0,11,2020,MAR
2020-03-31,31,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,5.0,10,0.0,10,2020,MAR
2020-04-01,1,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2020,APR
2020-04-02,2,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,4.0,22,2020,APR
2020-04-03,3,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,4,2020,APR
2020-04-04,4,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2020,APR
2020-04-05,5,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2020,APR
2020-04-06,6,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,14,2020,APR
2020-04-07,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,10.0,36,2020,APR
2020-04-08,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,4.0,4.0,8,0.0,9,2020,APR
2020-04-09,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,5.0,10,0.0,10,2020,APR
2020-04-10,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,APR
2020-04-11,11,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,APR
2020-04-12,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,APR
2020-04-13,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,4.0,8,0.0,8,2020,APR
2020-04-14,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,7.0,7.0,14,0.0,15,2020,APR
2020-04-15,15,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,1.0,0.0,1,0.0,0.0,0,6.0,6.0,12,0.0,14,2020,APR
2020-04-16,16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,4,0.0,4,2020,APR
2020-04-17,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,1,2020,APR
2020-04-18,18,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1,2020,APR
2020-04-19,19,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,APR
2020-04-20,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1,2020,APR
2020-04-21,21,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,5.0,5.0,10,0.0,11,2020,APR
2020-04-22,22,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,6.0,6.0,12,0.0,13,2020,APR
2020-04-23,23,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8.0,8.0,16,0.0,16,2020,APR
2020-04-24,24,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,APR
2020-04-25,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,1,2020,APR
2020-04-26,26,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1,2020,APR
2020-04-27,27,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,5.0,5.0,10,0.0,12,2020,APR
2020-04-28,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,11.0,22,0.0,22,2020,APR
2020-04-29,29,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,7.0,14,0.0,14,2020,APR
2020-04-30,30,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7.0,7.0,14,0.0,14,2020,APR
2020-05-01,1,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2020,MAY
2020-05-02,2,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,3,2020,MAY
2020-05-03,3,2.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2,2020,MAY
2020-05-04,4,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,14,2020,MAY
2020-05-05,5,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,0.0,14,2020,MAY
2020-05-06,6,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,13.0,13.0,26,0.0,28,2020,MAY
2020-05-07,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,11.0,22,0.0,22,2020,MAY
2020-05-08,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,4.0,8,0.0,8,2020,MAY
2020-05-09,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,2,2020,MAY
2020-05-10,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,1,2020,MAY
2020-05-11,11,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,9.0,9.0,18,1.0,22,2020,MAY
2020-05-12,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12.0,12.0,24,0.0,24,2020,MAY
2020-05-13,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13.0,13.0,26,0.0,26,2020,MAY
2020-05-14,14,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,1.0,1,0.0,1.0,1,16.0,16.0,32,0.0,36,2020,MAY
2020-05-15,15,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,2.0,2.0,4,0.0,7,2020,MAY
2020-05-16,16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,1,2020,MAY
2020-05-17,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,2,0.0,2,2020,MAY
2020-05-18,18,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11.0,11.0,22,0.0,22,2020,MAY
2020-05-19,19,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,13.0,13.0,26,3.0,31,2020,MAY
2020-05-20,20,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,9.0,9.0,18,0.0,23,2020,MAY
2020-05-21,21,0.0,0.0,0,0.0,0.0,0,1.0,4.0,5,2.0,3.0,5,1.0,0.0,1,14.0,14.0,28,0.0,39,2020,MAY
2020-05-22,22,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,2.0,2.0,4,0.0,10,2020,MAY
2020-05-23,23,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,2020,MAY
2020-05-24,24,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,2.0,2.0,4,0.0,7,2020,MAY
2020-05-25,25,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,1.0,0.0,1,10.0,10.0,20,,23,2020,MAY
2020-05-26,26,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,6.0,6.0,12,0.0,13,2020,MAY
2020-05-27,27,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,3.0,3,1.0,0.0,1,14.0,14.0,28,,34,2020,MAY
2020-05-28,28,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.0,3.0,3,2.0,1.0,3,8.0,8.0,16,,25,2020,MAY
2020-05-29,29,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,4.0,3.0,7,,12,2020,MAY
2020-05-30,30,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,0.0,0.0,0,3.0,9,2020,MAY
2020-05-31,31,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,1,2020,MAY
2020-06-01,1,0.0,1.0,1,0.0,1.0,1,0.0,11.0,11,0.0,11.0,11,1.0,0.0,1,5.0,5.0,10,0.0,35,2020,JUN
2020-06-02,2,0.0,2.0,2,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,9.0,9.0,18,0.0,27,2020,JUN
2020-06-03,3,0.0,1.0,1,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,7.0,11.0,18,1.0,28,2020,JUN
2020-06-04,4,0.0,3.0,3,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,11.0,11.0,22,0.0,32,2020,JUN
2020-06-05,5,1.0,1.0,2,0.0,3.0,3,0.0,2.0,2,0.0,2.0,2,1.0,3.0,4,11.0,7.0,18,0.0,31,2020,JUN
2020-06-06,6,0.0,3.0,3,0.0,3.0,3,0.0,3.0,3,0.0,3.0,3,1.0,3.0,4,0.0,0.0,0,0.0,16,2020,JUN
2020-06-07,7,1.0,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,4,2020,JUN
2020-06-08,8,0.0,2.0,2,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,0.0,0.0,0,0.0,10,2020,JUN
2020-06-09,9,0.0,1.0,1,0.0,2.0,2,0.0,5.0,5,0.0,5.0,5,0.0,1.0,1,11.0,11.0,22,0.0,36,2020,JUN
2020-06-10,10,0.0,2.0,2,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,0.0,0.0,0,12.0,12.0,24,0.0,33,2020,JUN
2020-06-11,11,0.0,1.0,1,0.0,3.0,3,0.0,1.0,1,0.0,1.0,1,0.0,0.0,0,16.0,16.0,32,0.0,38,2020,JUN
2020-06-12,12,0.0,2.0,2,0.0,4.0,4,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,2.0,2.0,4,0.0,17,2020,JUN
2020-06-13,13,0.0,2.0,2,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,7.0,0.0,7,2.0,2.0,4,1.0,21,2020,JUN
2020-06-14,14,1.0,3.0,4,1.0,2.0,3,0.0,3.0,3,0.0,3.0,3,3.0,0.0,3,13.0,13.0,26,0.0,42,2020,JUN
2020-06-15,15,1.0,3.0,4,0.0,3.0,3,0.0,4.0,4,0.0,4.0,4,1.0,0.0,1,16.0,16.0,32,0.0,48,2020,JUN
2020-06-16,16,0.0,2.0,2,0.0,1.0,1,0.0,6.0,6,1.0,5.0,6,1.0,0.0,1,12.0,12.0,24,0.0,40,2020,JUN
2020-06-17,17,0.0,5.0,5,0.0,5.0,5,0.0,5.0,5,0.0,5.0,5,3.0,1.0,4,5.0,5.0,10,1.0,35,2020,JUN
2020-06-18,18,0.0,6.0,6,0.0,5.0,5,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,2.0,2.0,4,0.0,23,2020,JUN
2020-06-19,19,0.0,6.0,6,0.0,5.0,5,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,5.0,5.0,10,4.0,33,2020,JUN
2020-06-20,20,0.0,2.0,2,0.0,1.0,1,0.0,3.0,3,0.0,3.0,3,6.0,0.0,6,0.0,0.0,0,5.0,20,2020,JUN
2020-06-21,21,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,0.0,0.0,0,2.0,0.0,2,0.0,0.0,0,0.0,10,2020,JUN
2020-06-22,22,0.0,6.0,6,0.0,6.0,6,0.0,5.0,5,0.0,5.0,5,1.0,0.0,1,11.0,11.0,22,17.0,62,2020,JUN
2020-06-23,23,0.0,5.0,5,0.0,6.0,6,0.0,4.0,4,0.0,4.0,4,0.0,0.0,0,16.0,16.0,32,0.0,51,2020,JUN
2020-06-24,24,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.0,3.0,3,1.0,0.0,1,8.0,8.0,16,16.0,39,2020,JUN
2020-06-25,25,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,5.0,0.0,5,5.0,5.0,10,1.0,18,2020,JUN
2020-06-26,26,0.0,0.0,0,0.0,0.0,0,0.0,4.0,4,0.0,4.0,4,4.0,2.0,6,6.0,6.0,12,4.0,30,2020,JUN
2020-06-27,27,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,1.0,1,6.0,0.0,6,0.0,0.0,0,0.0,8,2020,JUN
2020-06-28,28,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,3,2020,JUN
2020-06-29,29,0.0,0.0,0,0.0,0.0,0,0.0,3.0,3,0.0,3.0,3,3.0,1.0,4,12.0,12.0,24,0.0,34,2020,JUN
2020-06-30,30,0.0,0.0,0,0.0,0.0,0,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,14.0,14.0,28,0.0,39,2020,JUN
2020-07-01,1,0.0,6.0,6,0.0,5.0,5,0.0,2.0,2,0.0,2.0,2,1.0,0.0,1,7.0,7.0,14,0.0,30,2020,JUL
2020-07-02,2,7.0,1.0,8,6.0,3.0,9,0.0,0.0,0,0.0,0.0,0,5.0,0.0,5,8.0,8.0,16,0.0,38,2020,JUL
2020-07-03,3,2.0,5.0,7,0.0,8.0,8,3.0,1.0,4,3.0,1.0,4,4.0,0.0,4,0.0,0.0,0,9.0,36,2020,JUL
2020-07-04,4,1.0,8.0,9,0.0,9.0,9,0.0,1.0,1,0.0,1.0,1,4.0,0.0,4,0.0,0.0,0,0.0,24,2020,JUL
2020-07-05,5,0.0,11.0,11,0.0,11.0,11,0.0,1.0,1,0.0,1.0,1,3.0,0.0,3,0.0,0.0,0,1.0,28,2020,JUL
2020-07-06,6,1.0,10.0,11,0.0,5.0,5,0.0,7.0,7,0.0,7.0,7,2.0,0.0,2,8.0,8.0,16,4.0,52,2020,JUL
2020-07-07,7,2.0,4.0,6,0.0,9.0,9,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,10.0,10.0,20,2.0,45,2020,JUL
2020-07-08,8,1.0,8.0,9,0.0,9.0,9,0.0,1.0,1,0.0,2.0,2,3.0,0.0,3,12.0,12.0,24,0.0,48,2020,JUL
2020-07-09,9,0.0,8.0,8,0.0,11.0,11,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,16.0,16.0,32,4.0,58,2020,JUL
2020-07-10,10,1.0,5.0,6,0.0,5.0,5,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,2.0,2.0,4,1.0,19,2020,JUL
2020-07-11,11,1.0,13.0,14,1.0,11.0,12,0.0,1.0,1,0.0,1.0,1,5.0,0.0,5,0.0,0.0,0,0.0,33,2020,JUL
2020-07-12,12,1.0,12.0,13,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,2.0,1.0,3,0.0,0.0,0,0.0,28,2020,JUL
2020-07-13,13,0.0,7.0,7,0.0,7.0,7,0.0,1.0,1,0.0,1.0,1,2.0,0.0,2,6.0,6.0,12,1.0,31,2020,JUL
2020-07-14,14,7.0,1.0,8,5.0,3.0,8,0.0,1.0,1,0.0,1.0,1,2.0,1.0,3,13.0,13.0,26,4.0,51,2020,JUL
2020-07-15,15,0.0,9.0,9,0.0,10.0,10,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,6.0,6.0,12,0.0,32,2020,JUL
2020-07-16,16,9.0,1.0,10,8.0,2.0,10,0.0,2.0,2,0.0,2.0,2,4.0,1.0,5,19.0,19.0,38,0.0,67,2020,JUL
2020-07-17,17,3.0,3.0,6,1.0,5.0,6,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,15,2020,JUL
2020-07-18,18,7.0,9.0,16,4.0,14.0,18,0.0,0.0,0,0.0,0.0,0,2.0,1.0,3,0.0,0.0,0,0.0,37,2020,JUL
2020-07-19,19,6.0,6.0,12,3.0,8.0,11,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,0.0,0.0,0,0.0,25,2020,JUL
2020-07-20,20,0.0,8.0,8,0.0,5.0,5,0.0,1.0,1,0.0,1.0,1,3.0,1.0,4,7.0,7.0,14,0.0,33,2020,JUL
2020-07-21,21,0.0,8.0,8,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,2.0,3.0,5,9.0,9.0,18,0.0,40,2020,JUL
2020-07-22,22,1.0,7.0,8,1.0,8.0,9,0.0,2.0,2,0.0,2.0,2,3.0,5.0,8,5.0,5.0,10,4.0,43,2020,JUL
2020-07-23,23,0.0,18.0,18,0.0,18.0,18,0.0,8.0,8,0.0,8.0,8,2.0,1.0,3,13.0,13.0,26,0.0,81,2020,JUL
2020-07-24,24,0.0,8.0,8,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,6.0,0.0,6,2.0,2.0,4,0.0,27,2020,JUL
2020-07-25,25,1.0,18.0,19,0.0,17.0,17,0.0,1.0,1,0.0,1.0,1,8.0,0.0,8,1.0,1.0,2,0.0,48,2020,JUL
2020-07-26,26,3.0,13.0,16,0.0,16.0,16,0.0,0.0,0,0.0,0.0,0,5.0,0.0,5,0.0,0.0,0,0.0,37,2020,JUL
2020-07-27,27,0.0,7.0,7,0.0,7.0,7,0.0,38.0,38,0.0,38.0,38,4.0,3.0,7,9.0,9.0,18,1.0,116,2020,JUL
2020-07-28,28,1.0,10.0,11,0.0,13.0,13,0.0,0.0,0,0.0,0.0,0,3.0,1.0,4,10.0,10.0,20,1.0,49,2020,JUL
2020-07-29,29,0.0,9.0,9,0.0,10.0,10,0.0,1.0,1,0.0,1.0,1,7.0,0.0,7,9.0,9.0,18,0.0,46,2020,JUL
2020-07-30,30,1.0,11.0,12,0.0,10.0,10,0.0,1.0,1,0.0,1.0,1,4.0,1.0,5,6.0,6.0,12,1.0,42,2020,JUL
2020-07-31,31,0.0,6.0,6,0.0,8.0,8,0.0,0.0,0,0.0,0.0,0,0.0,4.0,4,1.0,1.0,2,0.0,20,2020,JUL
2020-08-01,1,1.0,19.0,20,0.0,21.0,21,0.0,9.0,9,0.0,9.0,9,4.0,0.0,4,3.0,3.0,6,3.0,72,2020,AUG
2020-08-02,2,4.0,11.0,15,0.0,15.0,15,0.0,1.0,1,0.0,1.0,1,7.0,0.0,7,0.0,0.0,0,0.0,39,2020,AUG
2020-08-03,3,0.0,12.0,12,0.0,9.0,9,0.0,0.0,0,0.0,0.0,0,5.0,0.0,5,7.0,7.0,14,2.0,42,2020,AUG
2020-08-04,4,0.0,13.0,13,0.0,14.0,14,0.0,1.0,1,0.0,1.0,1,5.0,0.0,5,3.0,3.0,6,3.0,43,2020,AUG
2020-08-05,5,1.0,14.0,15,0.0,15.0,15,0.0,2.0,2,0.0,2.0,2,3.0,0.0,3,7.0,7.0,14,1.0,52,2020,AUG
2020-08-06,6,2.0,14.0,16,0.0,14.0,14,0.0,6.0,6,0.0,6.0,6,1.0,0.0,1,8.0,8.0,16,0.0,59,2020,AUG
2020-08-07,7,5.0,5.0,10,3.0,7.0,10,0.0,0.0,0,0.0,0.0,0,6.0,6.0,12,3.0,3.0,6,0.0,38,2020,AUG
2020-08-08,8,1.0,20.0,21,0.0,22.0,22,0.0,66.0,66,0.0,66.0,66,0.0,1.0,1,24.0,24.0,48,0.0,224,2020,AUG
2020-08-09,9,0.0,16.0,16,0.0,17.0,17,0.0,2.0,2,0.0,2.0,2,2.0,2.0,4,7.0,7.0,14,0.0,55,2020,AUG
2020-08-10,10,0.0,12.0,12,0.0,11.0,11,0.0,2.0,2,0.0,1.0,1,2.0,0.0,2,5.0,6.0,11,0.0,39,2020,AUG
2020-08-11,11,1.0,23.0,24,0.0,24.0,24,0.0,2.0,2,0.0,2.0,2,5.0,0.0,5,12.0,12.0,24,0.0,81,2020,AUG
2020-08-12,12,0.0,18.0,18,0.0,16.0,16,0.0,5.0,5,0.0,5.0,5,6.0,1.0,7,9.0,9.0,18,1.0,70,2020,AUG
2020-08-13,13,1.0,17.0,18,0.0,19.0,19,0.0,4.0,4,0.0,4.0,4,4.0,0.0,4,4.0,4.0,8,3.0,60,2020,AUG
2020-08-14,14,1.0,8.0,9,0.0,11.0,11,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,0.0,0.0,0,8.0,41,2020,AUG
2020-08-15,15,1.0,18.0,19,0.0,20.0,20,0.0,0.0,0,0.0,0.0,0,0.0,2.0,2,2.0,2.0,4,0.0,45,2020,AUG
2020-08-16,16,1.0,18.0,19,0.0,16.0,16,0.0,0.0,0,0.0,0.0,0,4.0,0.0,4,0.0,0.0,0,0.0,39,2020,AUG
2020-08-17,17,1.0,10.0,11,0.0,11.0,11,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,10.0,10.0,20,1.0,46,2020,AUG
2020-08-18,18,0.0,12.0,12,0.0,12.0,12,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,6.0,6.0,12,0.0,39,2020,AUG
2020-08-19,19,0.0,21.0,21,0.0,21.0,21,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,6.0,6.0,12,0.0,65,2020,AUG
2020-08-20,20,3.0,10.0,13,0.0,13.0,13,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,7.0,7.0,14,0.0,51,2020,AUG
2020-08-21,21,6.0,3.0,9,6.0,1.0,7,0.0,0.0,0,0.0,0.0,0,4.0,2.0,6,1.0,1.0,2,3.0,27,2020,AUG
2020-08-22,22,1.0,24.0,25,0.0,29.0,29,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,11.0,73,2020,AUG
2020-08-23,23,0.0,20.0,20,0.0,20.0,20,0.0,10.0,10,0.0,10.0,10,1.0,0.0,1,2.0,2.0,4,0.0,65,2020,AUG
2020-08-24,24,0.0,13.0,13,0.0,12.0,12,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,5.0,5.0,10,1.0,49,2020,AUG
2020-08-25,25,2.0,14.0,16,0.0,12.0,12,0.0,8.0,8,0.0,6.0,6,2.0,0.0,2,6.0,6.0,12,0.0,56,2020,AUG
2020-08-26,26,1.0,18.0,19,0.0,20.0,20,0.0,9.0,9,0.0,9.0,9,3.0,0.0,3,9.0,9.0,18,0.0,78,2020,AUG
2020-08-27,27,0.0,12.0,12,0.0,11.0,11,0.0,6.0,6,0.0,6.0,6,2.0,2.0,4,4.0,4.0,8,0.0,47,2020,AUG
2020-08-28,28,2.0,9.0,11,1.0,16.0,17,1.0,5.0,6,2.0,4.0,6,4.0,0.0,4,2.0,2.0,4,0.0,48,2020,AUG
2020-08-29,29,2.0,24.0,26,0.0,24.0,24,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,0.0,0.0,0,0.0,58,2020,AUG
2020-08-30,30,1.0,19.0,20,0.0,22.0,22,0.0,0.0,0,0.0,0.0,0,4.0,0.0,4,0.0,0.0,0,0.0,46,2020,AUG
2020-08-31,31,0.0,16.0,16,0.0,14.0,14,0.0,4.0,4,0.0,4.0,4,3.0,0.0,3,13.0,13.0,26,3.0,70,2020,AUG
2020-09-01,1,0.0,12.0,12,0.0,13.0,13,0.0,6.0,6,0.0,6.0,6,3.0,0.0,3,3.0,3.0,6,3.0,49,2020,SEP
2020-09-02,2,4.0,18.0,22,0.0,22.0,22,0.0,3.0,3,0.0,3.0,3,2.0,0.0,2,3.0,3.0,6,0.0,58,2020,SEP
2020-09-03,3,2.0,10.0,12,2.0,10.0,12,0.0,2.0,2,0.0,2.0,2,2.0,0.0,2,3.0,3.0,6,0.0,36,2020,SEP
2020-09-04,4,0.0,13.0,13,0.0,10.0,10,0.0,2.0,2,0.0,1.0,1,2.0,1.0,3,4.0,4.0,8,0.0,37,2020,SEP
2020-09-05,5,3.0,28.0,31,0.0,35.0,35,0.0,3.0,3,0.0,3.0,3,8.0,0.0,8,1.0,1.0,2,1.0,83,2020,SEP
2020-09-06,6,4.0,20.0,24,0.0,23.0,23,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,0.0,0.0,0,0.0,50,2020,SEP
2020-09-07,7,8.0,4.0,12,1.0,9.0,10,0.0,4.0,4,0.0,4.0,4,2.0,0.0,2,4.0,4.0,8,0.0,40,2020,SEP
2020-09-08,8,0.0,11.0,11,0.0,13.0,13,0.0,5.0,5,0.0,5.0,5,3.0,0.0,3,5.0,5.0,10,9.0,56,2020,SEP
2020-09-09,9,8.0,20.0,28,2.0,26.0,28,0.0,4.0,4,0.0,4.0,4,4.0,0.0,4,4.0,4.0,8,1.0,77,2020,SEP
2020-09-10,10,10.0,3.0,13,5.0,8.0,13,0.0,0.0,0,0.0,0.0,0,3.0,0.0,3,6.0,6.0,12,2.0,43,2020,SEP
2020-09-11,11,13.0,0.0,13,6.0,5.0,11,4.0,0.0,4,4.0,0.0,4,4.0,0.0,4,2.0,2.0,4,6.0,46,2020,SEP
2020-09-12,12,5.0,25.0,30,2.0,28.0,30,0.0,2.0,2,1.0,1.0,2,4.0,0.0,4,0.0,0.0,0,0.0,68,2020,SEP
2020-09-13,13,3.0,18.0,21,0.0,23.0,23,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1,12.0,12.0,24,0.0,69,2020,SEP
