date,airport,station_code,total_flights
2014-02-10,Pafos,15,25.0
2014-02-11,Pafos,15,17.0
2014-02-12,Pafos,15,37.0
2014-02-13,Pafos,15,32.0
2014-02-14,Pafos,15,34.0
2014-02-15,Pafos,15,30.0
2014-02-16,Pafos,15,26.0
2014-02-17,Pafos,15,32.0
2014-02-18,Pafos,15,39.0
2014-02-19,Pafos,15,40.0
2014-02-20,Pafos,15,29.0
2014-02-21,Pafos,15,22.0
2014-02-22,Pafos,15,38.0
2014-02-23,Pafos,15,26.0
2014-02-24,Pafos,15,31.0
2014-02-25,Pafos,15,37.0
2014-02-26,Pafos,15,46.0
2014-02-27,Pafos,15,37.0
2014-02-28,Pafos,15,16.0
2014-03-01,Pafos,15,33.0
2014-03-02,Pafos,15,28.0
2014-03-03,Pafos,15,16.0
2014-03-04,Pafos,15,32.0
2014-03-05,Pafos,15,67.0
2014-03-06,Pafos,15,54.0
2014-03-07,Pafos,15,18.0
2014-03-08,Pafos,15,33.0
2014-03-09,Pafos,15,25.0
2014-03-10,Pafos,15,34.0
2014-03-11,Pafos,15,31.0
2014-03-12,Pafos,15,58.0
2014-03-13,Pafos,15,51.0
2014-03-14,Pafos,15,17.0
2014-03-15,Pafos,15,37.0
2014-03-16,Pafos,15,27.0
2014-03-17,Pafos,15,39.0
2014-03-18,Pafos,15,42.0
2014-03-19,Pafos,15,62.0
2014-03-20,Pafos,15,42.0
2014-03-21,Pafos,15,35.0
2014-03-22,Pafos,15,37.0
2014-03-23,Pafos,15,34.0
2014-03-24,Pafos,15,21.0
2014-03-25,Pafos,15,25.0
2014-03-26,Pafos,15,70.0
2014-03-27,Pafos,15,60.0
2014-03-28,Pafos,15,22.0
2014-03-29,Pafos,15,40.0
2014-03-30,Pafos,15,47.0
2014-03-31,Pafos,15,49.0
2014-04-01,Pafos,15,29.0
2014-04-02,Pafos,15,113.0
2014-04-03,Pafos,15,48.0
2014-04-04,Pafos,15,35.0
2014-04-05,Pafos,15,44.0
2014-04-06,Pafos,15,53.0
2014-04-07,Pafos,15,62.0
2014-04-08,Pafos,15,50.0
2014-04-09,Pafos,15,113.0
2014-04-10,Pafos,15,59.0
2014-04-11,Pafos,15,48.0
2014-04-12,Pafos,15,54.0
2014-04-13,Pafos,15,55.0
2014-04-14,Pafos,15,46.0
2014-04-15,Pafos,15,51.0
2014-04-16,Pafos,15,105.0
2014-04-17,Pafos,15,40.0
2014-04-18,Pafos,15,47.0
2014-04-19,Pafos,15,47.0
2014-04-20,Pafos,15,56.0
2014-04-21,Pafos,15,31.0
2014-04-22,Pafos,15,44.0
2014-04-23,Pafos,15,100.0
2014-04-24,Pafos,15,38.0
2014-04-25,Pafos,15,42.0
2014-04-26,Pafos,15,54.0
2014-04-27,Pafos,15,63.0
2014-04-28,Pafos,15,53.0
2014-04-29,Pafos,15,53.0
2014-04-30,Pafos,15,104.0
2014-05-01,Pafos,15,48.0
2014-05-02,Pafos,15,46.0
2014-05-03,Pafos,15,66.0
2014-05-04,Pafos,15,82.0
2014-05-05,Pafos,15,65.0
2014-05-06,Pafos,15,34.0
2014-05-07,Pafos,15,100.0
2014-05-08,Pafos,15,29.0
2014-05-09,Pafos,15,32.0
2014-05-10,Pafos,15,61.0
2014-05-11,Pafos,15,69.0
2014-05-12,Pafos,15,57.0
2014-05-13,Pafos,15,52.0
2014-05-14,Pafos,15,98.0
2014-05-15,Pafos,15,45.0
2014-05-16,Pafos,15,31.0
2014-05-17,Pafos,15,66.0
2014-05-18,Pafos,15,64.0
2014-05-19,Pafos,15,59.0
2014-05-20,Pafos,15,45.0
2014-05-21,Pafos,15,105.0
2014-05-22,Pafos,15,51.0
2014-05-23,Pafos,15,49.0
2014-05-24,Pafos,15,68.0
2014-05-25,Pafos,15,78.0
2014-05-26,Pafos,15,50.0
2014-05-27,Pafos,15,52.0
2014-05-28,Pafos,15,105.0
2014-05-29,Pafos,15,43.0
2014-05-30,Pafos,15,44.0
2014-05-31,Pafos,15,75.0
2014-06-01,Pafos,15,74.0
2014-06-02,Pafos,15,53.0
2014-06-03,Pafos,15,51.0
2014-06-04,Pafos,15,134.0
2014-06-05,Pafos,15,58.0
2014-06-06,Pafos,15,47.0
2014-06-07,Pafos,15,71.0
2014-06-08,Pafos,15,72.0
2014-06-09,Pafos,15,38.0
2014-06-10,Pafos,15,43.0
2014-06-11,Pafos,15,103.0
2014-06-12,Pafos,15,58.0
2014-06-13,Pafos,15,50.0
2014-06-14,Pafos,15,76.0
2014-06-15,Pafos,15,92.0
2014-06-16,Pafos,15,63.0
2014-06-17,Pafos,15,64.0
2014-06-18,Pafos,15,107.0
2014-06-19,Pafos,15,45.0
2014-06-20,Pafos,15,38.0
2014-06-21,Pafos,15,64.0
2014-06-22,Pafos,15,74.0
2014-06-23,Pafos,15,62.0
2014-06-24,Pafos,15,64.0
2014-06-25,Pafos,15,108.0
2014-06-26,Pafos,15,87.0
2014-06-27,Pafos,15,54.0
2014-06-28,Pafos,15,65.0
2014-06-29,Pafos,15,75.0
2014-06-30,Pafos,15,48.0
2014-07-01,Pafos,15,49.0
2014-07-02,Pafos,15,90.0
2014-07-03,Pafos,15,39.0
2014-07-04,Pafos,15,46.0
2014-07-05,Pafos,15,60.0
2014-07-06,Pafos,15,77.0
2014-07-07,Pafos,15,50.0
2014-07-08,Pafos,15,49.0
2014-07-09,Pafos,15,98.0
2014-07-10,Pafos,15,63.0
2014-07-11,Pafos,15,42.0
2014-07-12,Pafos,15,69.0
2014-07-13,Pafos,15,77.0
2014-07-14,Pafos,15,52.0
2014-07-15,Pafos,15,60.0
2014-07-16,Pafos,15,110.0
2014-07-17,Pafos,15,57.0
2014-07-18,Pafos,15,43.0
2014-07-19,Pafos,15,81.0
2014-07-20,Pafos,15,79.0
2014-07-21,Pafos,15,53.0
2014-07-22,Pafos,15,65.0
2014-07-23,Pafos,15,118.0
2014-07-24,Pafos,15,56.0
2014-07-25,Pafos,15,49.0
2014-07-26,Pafos,15,69.0
2014-07-27,Pafos,15,82.0
2014-07-28,Pafos,15,36.0
2014-07-29,Pafos,15,50.0
2014-07-30,Pafos,15,108.0
2014-07-31,Pafos,15,61.0
2014-08-01,Pafos,15,45.0
2014-08-02,Pafos,15,72.0
2014-08-03,Pafos,15,80.0
2014-08-04,Pafos,15,52.0
2014-08-05,Pafos,15,55.0
2014-08-06,Pafos,15,95.0
2014-08-07,Pafos,15,53.0
2014-08-08,Pafos,15,45.0
2014-08-09,Pafos,15,69.0
2014-08-10,Pafos,15,86.0
2014-08-11,Pafos,15,50.0
2014-08-12,Pafos,15,50.0
2014-08-13,Pafos,15,105.0
2014-08-14,Pafos,15,38.0
2014-08-15,Pafos,15,40.0
2014-08-16,Pafos,15,65.0
2014-08-17,Pafos,15,80.0
2014-08-18,Pafos,15,45.0
2014-08-19,Pafos,15,53.0
2014-08-20,Pafos,15,94.0
2014-08-21,Pafos,15,50.0
2014-08-22,Pafos,15,44.0
2014-08-23,Pafos,15,61.0
2014-08-24,Pafos,15,93.0
2014-08-25,Pafos,15,51.0
2014-08-26,Pafos,15,52.0
2014-08-27,Pafos,15,96.0
2014-08-28,Pafos,15,66.0
2014-08-29,Pafos,15,47.0
2014-08-30,Pafos,15,65.0
2014-08-31,Pafos,15,79.0
2014-09-01,Pafos,15,47.0
2014-09-02,Pafos,15,57.0
2014-09-03,Pafos,15,101.0
2014-09-04,Pafos,15,50.0
2014-09-05,Pafos,15,54.0
2014-09-06,Pafos,15,71.0
2014-09-07,Pafos,15,91.0
2014-09-08,Pafos,15,53.0
2014-09-09,Pafos,15,63.0
2014-09-10,Pafos,15,110.0
2014-09-11,Pafos,15,61.0
2014-09-12,Pafos,15,45.0
2014-09-13,Pafos,15,69.0
2014-09-14,Pafos,15,77.0
2014-09-15,Pafos,15,58.0
2014-09-16,Pafos,15,58.0
2014-09-17,Pafos,15,95.0
2014-09-18,Pafos,15,55.0
2014-09-19,Pafos,15,41.0
2014-09-20,Pafos,15,70.0
2014-09-21,Pafos,15,78.0
2014-09-22,Pafos,15,62.0
2014-09-23,Pafos,15,51.0
2014-09-24,Pafos,15,105.0
2014-09-25,Pafos,15,74.0
2014-09-26,Pafos,15,55.0
2014-09-27,Pafos,15,59.0
2014-09-28,Pafos,15,84.0
2014-09-29,Pafos,15,49.0
2014-09-30,Pafos,15,46.0
2014-10-01,Pafos,15,101.0
2014-10-02,Pafos,15,59.0
2014-10-03,Pafos,15,49.0
2014-10-04,Pafos,15,67.0
2014-10-05,Pafos,15,87.0
2014-10-06,Pafos,15,54.0
2014-10-07,Pafos,15,58.0
2014-10-08,Pafos,15,118.0
2014-10-09,Pafos,15,61.0
2014-10-10,Pafos,15,46.0
2014-10-11,Pafos,15,70.0
2014-10-12,Pafos,15,79.0
2014-10-13,Pafos,15,56.0
2014-10-14,Pafos,15,50.0
2014-10-15,Pafos,15,115.0
2014-10-16,Pafos,15,58.0
2014-10-17,Pafos,15,52.0
2014-10-18,Pafos,15,74.0
2014-10-19,Pafos,15,78.0
2014-10-20,Pafos,15,66.0
2014-10-21,Pafos,15,37.0
2014-10-22,Pafos,15,122.0
2014-10-23,Pafos,15,62.0
2014-10-24,Pafos,15,43.0
2014-10-25,Pafos,15,64.0
2014-10-26,Pafos,15,77.0
2014-10-27,Pafos,15,33.0
2014-10-28,Pafos,15,34.0
2014-10-29,Pafos,15,88.0
2014-10-30,Pafos,15,38.0
2014-10-31,Pafos,15,28.0
2014-11-01,Pafos,15,59.0
2014-11-02,Pafos,15,70.0
2014-11-03,Pafos,15,35.0
2014-11-04,Pafos,15,40.0
2014-11-05,Pafos,15,62.0
2014-11-06,Pafos,15,36.0
2014-11-07,Pafos,15,20.0
2014-11-08,Pafos,15,39.0
2014-11-09,Pafos,15,33.0
2014-11-10,Pafos,15,28.0
2014-11-11,Pafos,15,32.0
2014-11-12,Pafos,15,50.0
2014-11-13,Pafos,15,39.0
2014-11-14,Pafos,15,20.0
2014-11-15,Pafos,15,35.0
2014-11-16,Pafos,15,38.0
2014-11-17,Pafos,15,29.0
2014-11-18,Pafos,15,32.0
2014-11-19,Pafos,15,39.0
2014-11-20,Pafos,15,19.0
2014-11-21,Pafos,15,19.0
2014-11-22,Pafos,15,36.0
2014-11-23,Pafos,15,37.0
2014-11-24,Pafos,15,35.0
2014-11-25,Pafos,15,19.0
2014-11-26,Pafos,15,57.0
2014-11-27,Pafos,15,25.0
2014-11-28,Pafos,15,31.0
2014-11-29,Pafos,15,37.0
2014-11-30,Pafos,15,29.0
2014-12-01,Pafos,15,34.0
2014-12-02,Pafos,15,23.0
2014-12-03,Pafos,15,44.0
2014-12-04,Pafos,15,40.0
2014-12-05,Pafos,15,25.0
2014-12-06,Pafos,15,37.0
2014-12-07,Pafos,15,27.0
2014-12-08,Pafos,15,37.0
2014-12-09,Pafos,15,29.0
2014-12-10,Pafos,15,38.0
2014-12-11,Pafos,15,49.0
2014-12-12,Pafos,15,18.0
2014-12-13,Pafos,15,28.0
2014-12-14,Pafos,15,23.0
2014-12-15,Pafos,15,41.0
2014-12-16,Pafos,15,35.0
2014-12-17,Pafos,15,45.0
2014-12-18,Pafos,15,37.0
2014-12-19,Pafos,15,20.0
2014-12-20,Pafos,15,33.0
2014-12-21,Pafos,15,33.0
2014-12-22,Pafos,15,21.0
2014-12-23,Pafos,15,32.0
2014-12-24,Pafos,15,20.0
2014-12-25,Pafos,15,3.0
2014-12-26,Pafos,15,11.0
2014-12-27,Pafos,15,32.0
2014-12-28,Pafos,15,31.0
2014-12-29,Pafos,15,21.0
2014-12-30,Pafos,15,41.0
2014-12-31,Pafos,15,27.0
2015-01-01,Pafos,15,14.0
2015-01-02,Pafos,15,20.0
2015-01-03,Pafos,15,29.0
2015-01-04,Pafos,15,37.0
2015-01-05,Pafos,15,19.0
2015-01-06,Pafos,15,17.0
2015-01-07,Pafos,15,26.0
2015-01-08,Pafos,15,42.0
2015-01-09,Pafos,15,28.0
2015-01-10,Pafos,15,26.0
2015-01-11,Pafos,15,29.0
2015-01-12,Pafos,15,43.0
2015-01-13,Pafos,15,21.0
2015-01-14,Pafos,15,25.0
2015-01-15,Pafos,15,37.0
2015-01-16,Pafos,15,28.0
2015-01-17,Pafos,15,29.0
2015-01-18,Pafos,15,25.0
2015-01-19,Pafos,15,42.0
2015-01-20,Pafos,15,32.0
2015-01-21,Pafos,15,37.0
2015-01-22,Pafos,15,59.0
2015-01-23,Pafos,15,25.0
2015-01-24,Pafos,15,23.0
2015-01-25,Pafos,15,27.0
2015-01-26,Pafos,15,41.0
2015-01-27,Pafos,15,22.0
2015-01-28,Pafos,15,42.0
2015-01-29,Pafos,15,28.0
2015-01-30,Pafos,15,24.0
2015-01-31,Pafos,15,26.0
2015-02-01,Pafos,15,29.0
2015-02-02,Pafos,15,34.0
2015-02-03,Pafos,15,26.0
2015-02-04,Pafos,15,52.0
2015-02-05,Pafos,15,39.0
2015-02-06,Pafos,15,21.0
2015-02-07,Pafos,15,26.0
2015-02-08,Pafos,15,26.0
2015-02-09,Pafos,15,18.0
2015-02-10,Pafos,15,13.0
2015-02-11,Pafos,15,30.0
2015-02-12,Pafos,15,43.0
2015-02-13,Pafos,15,17.0
2015-02-14,Pafos,15,25.0
2015-02-15,Pafos,15,29.0
2015-02-16,Pafos,15,30.0
2015-02-17,Pafos,15,49.0
2015-02-18,Pafos,15,35.0
2015-02-19,Pafos,15,23.0
2015-02-20,Pafos,15,19.0
2015-02-21,Pafos,15,27.0
2015-02-22,Pafos,15,27.0
2015-02-23,Pafos,15,26.0
2015-02-24,Pafos,15,33.0
2015-02-25,Pafos,15,49.0
2015-02-26,Pafos,15,76.0
2015-02-27,Pafos,15,20.0
2015-02-28,Pafos,15,23.0
2015-03-01,Pafos,15,34.0
2015-03-02,Pafos,15,38.0
2015-03-03,Pafos,15,33.0
2015-03-04,Pafos,15,58.0
2015-03-05,Pafos,15,46.0
2015-03-06,Pafos,15,19.0
2015-03-07,Pafos,15,27.0
2015-03-08,Pafos,15,32.0
2015-03-09,Pafos,15,35.0
2015-03-10,Pafos,15,38.0
2015-03-11,Pafos,15,52.0
2015-03-12,Pafos,15,51.0
2015-03-13,Pafos,15,20.0
2015-03-14,Pafos,15,35.0
2015-03-15,Pafos,15,30.0
2015-03-16,Pafos,15,38.0
2015-03-17,Pafos,15,50.0
2015-03-18,Pafos,15,67.0
2015-03-19,Pafos,15,60.0
2015-03-20,Pafos,15,15.0
2015-03-21,Pafos,15,34.0
2015-03-22,Pafos,15,28.0
2015-03-23,Pafos,15,39.0
2015-03-24,Pafos,15,32.0
2015-03-25,Pafos,15,50.0
2015-03-26,Pafos,15,25.0
2015-03-27,Pafos,15,19.0
2015-03-28,Pafos,15,40.0
2015-03-29,Pafos,15,51.0
2015-03-30,Pafos,15,42.0
2015-03-31,Pafos,15,37.0
2015-04-01,Pafos,15,81.0
2015-04-02,Pafos,15,45.0
2015-04-03,Pafos,15,42.0
2015-04-04,Pafos,15,62.0
2015-04-05,Pafos,15,56.0
2015-04-06,Pafos,15,50.0
2015-04-07,Pafos,15,54.0
2015-04-08,Pafos,15,101.0
2015-04-09,Pafos,15,37.0
2015-04-10,Pafos,15,34.0
2015-04-11,Pafos,15,45.0
2015-04-12,Pafos,15,65.0
2015-04-13,Pafos,15,31.0
2015-04-14,Pafos,15,41.0
2015-04-15,Pafos,15,104.0
2015-04-16,Pafos,15,42.0
2015-04-17,Pafos,15,33.0
2015-04-18,Pafos,15,57.0
2015-04-19,Pafos,15,62.0
2015-04-20,Pafos,15,46.0
2015-04-21,Pafos,15,58.0
2015-04-22,Pafos,15,101.0
2015-04-23,Pafos,15,62.0
2015-04-24,Pafos,15,31.0
2015-04-25,Pafos,15,56.0
2015-04-26,Pafos,15,61.0
2015-04-27,Pafos,15,47.0
2015-04-28,Pafos,15,62.0
2015-04-29,Pafos,15,93.0
2015-04-30,Pafos,15,47.0
2015-05-01,Pafos,15,42.0
2015-05-02,Pafos,15,58.0
2015-05-03,Pafos,15,77.0
2015-05-04,Pafos,15,43.0
2015-05-05,Pafos,15,62.0
2015-05-06,Pafos,15,106.0
2015-05-07,Pafos,15,46.0
2015-05-08,Pafos,15,38.0
2015-05-09,Pafos,15,68.0
2015-05-10,Pafos,15,88.0
2015-05-11,Pafos,15,59.0
2015-05-12,Pafos,15,72.0
2015-05-13,Pafos,15,97.0
2015-05-14,Pafos,15,62.0
2015-05-15,Pafos,15,45.0
2015-05-16,Pafos,15,60.0
2015-05-17,Pafos,15,73.0
2015-05-18,Pafos,15,47.0
2015-05-19,Pafos,15,60.0
2015-05-20,Pafos,15,103.0
2015-05-21,Pafos,15,53.0
2015-05-22,Pafos,15,39.0
2015-05-23,Pafos,15,63.0
2015-05-24,Pafos,15,76.0
2015-05-25,Pafos,15,42.0
2015-05-26,Pafos,15,63.0
2015-05-27,Pafos,15,108.0
2015-05-28,Pafos,15,53.0
2015-05-29,Pafos,15,45.0
2015-05-30,Pafos,15,61.0
2015-05-31,Pafos,15,79.0
2015-06-01,Pafos,15,35.0
2015-06-02,Pafos,15,44.0
2015-06-03,Pafos,15,113.0
2015-06-04,Pafos,15,57.0
2015-06-05,Pafos,15,42.0
2015-06-06,Pafos,15,66.0
2015-06-07,Pafos,15,78.0
2015-06-08,Pafos,15,53.0
2015-06-09,Pafos,15,57.0
2015-06-10,Pafos,15,111.0
2015-06-11,Pafos,15,63.0
2015-06-12,Pafos,15,35.0
2015-06-13,Pafos,15,55.0
2015-06-14,Pafos,15,76.0
2015-06-15,Pafos,15,52.0
2015-06-16,Pafos,15,54.0
2015-06-17,Pafos,15,112.0
2015-06-18,Pafos,15,60.0
2015-06-19,Pafos,15,42.0
2015-06-20,Pafos,15,54.0
2015-06-21,Pafos,15,82.0
2015-06-22,Pafos,15,45.0
2015-06-23,Pafos,15,58.0
2015-06-24,Pafos,15,111.0
2015-06-25,Pafos,15,68.0
2015-06-26,Pafos,15,43.0
2015-06-27,Pafos,15,58.0
2015-06-28,Pafos,15,76.0
2015-06-29,Pafos,15,37.0
2015-06-30,Pafos,15,50.0
2015-07-01,Pafos,15,124.0
2015-07-02,Pafos,15,61.0
2015-07-03,Pafos,15,36.0
2015-07-04,Pafos,15,57.0
2015-07-05,Pafos,15,78.0
2015-07-06,Pafos,15,40.0
2015-07-07,Pafos,15,58.0
2015-07-08,Pafos,15,119.0
2015-07-09,Pafos,15,52.0
2015-07-10,Pafos,15,45.0
2015-07-11,Pafos,15,68.0
2015-07-12,Pafos,15,82.0
2015-07-13,Pafos,15,44.0
2015-07-14,Pafos,15,60.0
2015-07-15,Pafos,15,114.0
2015-07-16,Pafos,15,69.0
2015-07-17,Pafos,15,49.0
2015-07-18,Pafos,15,68.0
2015-07-19,Pafos,15,85.0
2015-07-20,Pafos,15,50.0
2015-07-21,Pafos,15,84.0
2015-07-22,Pafos,15,123.0
2015-07-23,Pafos,15,66.0
2015-07-24,Pafos,15,33.0
2015-07-25,Pafos,15,73.0
2015-07-26,Pafos,15,86.0
2015-07-27,Pafos,15,51.0
2015-07-28,Pafos,15,68.0
2015-07-29,Pafos,15,108.0
2015-07-30,Pafos,15,52.0
2015-07-31,Pafos,15,38.0
2015-08-01,Pafos,15,70.0
2015-08-02,Pafos,15,88.0
2015-08-03,Pafos,15,50.0
2015-08-04,Pafos,15,42.0
2015-08-05,Pafos,15,116.0
2015-08-06,Pafos,15,63.0
2015-08-07,Pafos,15,48.0
2015-08-08,Pafos,15,58.0
2015-08-09,Pafos,15,82.0
2015-08-10,Pafos,15,63.0
2015-08-11,Pafos,15,60.0
2015-08-12,Pafos,15,105.0
2015-08-13,Pafos,15,67.0
2015-08-14,Pafos,15,46.0
2015-08-15,Pafos,15,62.0
2015-08-16,Pafos,15,88.0
2015-08-17,Pafos,15,63.0
2015-08-18,Pafos,15,59.0
2015-08-19,Pafos,15,98.0
2015-08-20,Pafos,15,69.0
2015-08-21,Pafos,15,48.0
2015-08-22,Pafos,15,75.0
2015-08-23,Pafos,15,93.0
2015-08-24,Pafos,15,56.0
2015-08-25,Pafos,15,57.0
2015-08-26,Pafos,15,128.0
2015-08-27,Pafos,15,88.0
2015-08-28,Pafos,15,48.0
2015-08-29,Pafos,15,87.0
2015-08-30,Pafos,15,139.0
2015-08-31,Pafos,15,96.0
2015-09-01,Pafos,15,55.0
2015-09-02,Pafos,15,107.0
2015-09-03,Pafos,15,68.0
2015-09-04,Pafos,15,48.0
2015-09-05,Pafos,15,65.0
2015-09-06,Pafos,15,82.0
2015-09-07,Pafos,15,61.0
2015-09-08,Pafos,15,58.0
2015-09-09,Pafos,15,115.0
2015-09-10,Pafos,15,86.0
2015-09-11,Pafos,15,32.0
2015-09-12,Pafos,15,84.0
2015-09-13,Pafos,15,88.0
2015-09-14,Pafos,15,46.0
2015-09-15,Pafos,15,52.0
2015-09-16,Pafos,15,118.0
2015-09-17,Pafos,15,70.0
2015-09-18,Pafos,15,65.0
2015-09-19,Pafos,15,64.0
2015-09-20,Pafos,15,85.0
2015-09-21,Pafos,15,41.0
2015-09-22,Pafos,15,70.0
2015-09-23,Pafos,15,118.0
2015-09-24,Pafos,15,71.0
2015-09-25,Pafos,15,51.0
2015-09-26,Pafos,15,70.0
2015-09-27,Pafos,15,88.0
2015-09-28,Pafos,15,56.0
2015-09-29,Pafos,15,70.0
2015-09-30,Pafos,15,113.0
2015-10-01,Pafos,15,68.0
2015-10-02,Pafos,15,41.0
2015-10-03,Pafos,15,63.0
2015-10-04,Pafos,15,84.0
2015-10-05,Pafos,15,41.0
2015-10-06,Pafos,15,54.0
2015-10-07,Pafos,15,112.0
2015-10-08,Pafos,15,59.0
2015-10-09,Pafos,15,40.0
2015-10-10,Pafos,15,69.0
2015-10-11,Pafos,15,85.0
2015-10-12,Pafos,15,37.0
2015-10-13,Pafos,15,45.0
2015-10-14,Pafos,15,107.0
2015-10-15,Pafos,15,56.0
2015-10-16,Pafos,15,36.0
2015-10-17,Pafos,15,66.0
2015-10-18,Pafos,15,81.0
2015-10-19,Pafos,15,58.0
2015-10-20,Pafos,15,62.0
2015-10-21,Pafos,15,107.0
2015-10-22,Pafos,15,41.0
2015-10-23,Pafos,15,32.0
2015-10-24,Pafos,15,67.0
2015-10-25,Pafos,15,75.0
2015-10-26,Pafos,15,30.0
2015-10-27,Pafos,15,51.0
2015-10-28,Pafos,15,82.0
2015-10-29,Pafos,15,66.0
2015-10-30,Pafos,15,30.0
2015-10-31,Pafos,15,62.0
2015-11-01,Pafos,15,71.0
2015-11-02,Pafos,15,55.0
2015-11-03,Pafos,15,52.0
2015-11-04,Pafos,15,70.0
2015-11-05,Pafos,15,44.0
2015-11-06,Pafos,15,43.0
2015-11-07,Pafos,15,46.0
2015-11-08,Pafos,15,40.0
2015-11-09,Pafos,15,38.0
2015-11-10,Pafos,15,31.0
2015-11-11,Pafos,15,91.0
2015-11-12,Pafos,15,59.0
2015-11-13,Pafos,15,19.0
2015-11-14,Pafos,15,41.0
2015-11-15,Pafos,15,34.0
2015-11-16,Pafos,15,22.0
2015-11-17,Pafos,15,35.0
2015-11-18,Pafos,15,77.0
2015-11-19,Pafos,15,53.0
2015-11-20,Pafos,15,42.0
2015-11-21,Pafos,15,40.0
2015-11-22,Pafos,15,32.0
2015-11-23,Pafos,15,25.0
2015-11-24,Pafos,15,29.0
2015-11-25,Pafos,15,81.0
2015-11-26,Pafos,15,40.0
2015-11-27,Pafos,15,31.0
2015-11-28,Pafos,15,35.0
2015-11-29,Pafos,15,20.0
2015-11-30,Pafos,15,29.0
2015-12-01,Pafos,15,36.0
2015-12-02,Pafos,15,54.0
2015-12-03,Pafos,15,23.0
2015-12-04,Pafos,15,25.0
2015-12-05,Pafos,15,33.0
2015-12-06,Pafos,15,27.0
2015-12-07,Pafos,15,24.0
2015-12-08,Pafos,15,42.0
2015-12-09,Pafos,15,49.0
2015-12-10,Pafos,15,33.0
2015-12-11,Pafos,15,19.0
2015-12-12,Pafos,15,26.0
2015-12-13,Pafos,15,27.0
2015-12-14,Pafos,15,38.0
2015-12-15,Pafos,15,18.0
2015-12-16,Pafos,15,54.0
2015-12-17,Pafos,15,30.0
2015-12-18,Pafos,15,32.0
2015-12-19,Pafos,15,37.0
2015-12-20,Pafos,15,28.0
2015-12-21,Pafos,15,34.0
2015-12-22,Pafos,15,38.0
2015-12-23,Pafos,15,38.0
2015-12-24,Pafos,15,25.0
2015-12-25,Pafos,15,1.0
2015-12-26,Pafos,15,25.0
2015-12-27,Pafos,15,31.0
2015-12-28,Pafos,15,34.0
2015-12-29,Pafos,15,36.0
2015-12-30,Pafos,15,43.0
2015-12-31,Pafos,15,16.0
2016-01-01,Pafos,15,12.0
2016-01-02,Pafos,15,34.0
2016-01-03,Pafos,15,34.0
2016-01-04,Pafos,15,25.0
2016-01-05,Pafos,15,20.0
2016-01-06,Pafos,15,35.0
2016-01-07,Pafos,15,30.0
2016-01-08,Pafos,15,13.0
2016-01-09,Pafos,15,23.0
2016-01-10,Pafos,15,24.0
2016-01-11,Pafos,15,22.0
2016-01-12,Pafos,15,26.0
2016-01-13,Pafos,15,40.0
2016-01-14,Pafos,15,42.0
2016-01-15,Pafos,15,19.0
2016-01-16,Pafos,15,27.0
2016-01-17,Pafos,15,22.0
2016-01-18,Pafos,15,20.0
2016-01-19,Pafos,15,11.0
2016-01-20,Pafos,15,43.0
2016-01-21,Pafos,15,20.0
2016-01-22,Pafos,15,21.0
2016-01-23,Pafos,15,23.0
2016-01-24,Pafos,15,22.0
2016-01-25,Pafos,15,22.0
2016-01-26,Pafos,15,21.0
2016-01-27,Pafos,15,30.0
2016-01-28,Pafos,15,39.0
2016-01-29,Pafos,15,22.0
2016-01-30,Pafos,15,28.0
2016-01-31,Pafos,15,46.0
2016-02-01,Pafos,15,35.0
2016-02-02,Pafos,15,35.0
2016-02-03,Pafos,15,38.0
2016-02-04,Pafos,15,33.0
2016-02-05,Pafos,15,16.0
2016-02-06,Pafos,15,19.0
2016-02-07,Pafos,15,26.0
2016-02-08,Pafos,15,30.0
2016-02-09,Pafos,15,28.0
2016-02-10,Pafos,15,39.0
2016-02-11,Pafos,15,48.0
2016-02-12,Pafos,15,23.0
2016-02-13,Pafos,15,28.0
2016-02-14,Pafos,15,26.0
2016-02-15,Pafos,15,40.0
2016-02-16,Pafos,15,36.0
2016-02-17,Pafos,15,49.0
2016-02-18,Pafos,15,34.0
2016-02-19,Pafos,15,28.0
2016-02-20,Pafos,15,25.0
2016-02-21,Pafos,15,26.0
2016-02-22,Pafos,15,22.0
2016-02-23,Pafos,15,33.0
2016-02-24,Pafos,15,72.0
2016-02-25,Pafos,15,38.0
2016-02-26,Pafos,15,18.0
2016-02-27,Pafos,15,22.0
2016-02-28,Pafos,15,20.0
2016-02-29,Pafos,15,31.0
2016-03-01,Pafos,15,34.0
2016-03-02,Pafos,15,75.0
2016-03-03,Pafos,15,33.0
2016-03-04,Pafos,15,31.0
2016-03-05,Pafos,15,25.0
2016-03-06,Pafos,15,25.0
2016-03-07,Pafos,15,34.0
2016-03-08,Pafos,15,42.0
2016-03-09,Pafos,15,72.0
2016-03-10,Pafos,15,44.0
2016-03-11,Pafos,15,33.0
2016-03-12,Pafos,15,26.0
2016-03-13,Pafos,15,25.0
2016-03-14,Pafos,15,19.0
2016-03-15,Pafos,15,20.0
2016-03-16,Pafos,15,69.0
2016-03-17,Pafos,15,48.0
2016-03-18,Pafos,15,28.0
2016-03-19,Pafos,15,30.0
2016-03-20,Pafos,15,23.0
2016-03-21,Pafos,15,29.0
2016-03-22,Pafos,15,40.0
2016-03-23,Pafos,15,88.0
2016-03-24,Pafos,15,26.0
2016-03-25,Pafos,15,29.0
2016-03-26,Pafos,15,40.0
2016-03-27,Pafos,15,58.0
